CODE,SHORT DESCRIPTION (VALID ICD-10 FY2026),LONG DESCRIPTION (VALID ICD-10 FY2026),NF EXCL
M08021,"Unspecified juvenile rheumatoid arthritis, right elbow","Unspecified juvenile rheumatoid arthritis, right elbow",
M08022,"Unspecified juvenile rheumatoid arthritis, left elbow","Unspecified juvenile rheumatoid arthritis, left elbow",
M08029,"Unspecified juvenile rheumatoid arthritis, unspecified elbow","Unspecified juvenile rheumatoid arthritis, unspecified elbow",
M08031,"Unspecified juvenile rheumatoid arthritis, right wrist","Unspecified juvenile rheumatoid arthritis, right wrist",
M08032,"Unspecified juvenile rheumatoid arthritis, left wrist","Unspecified juvenile rheumatoid arthritis, left wrist",
M08039,"Unspecified juvenile rheumatoid arthritis, unspecified wrist","Unspecified juvenile rheumatoid arthritis, unspecified wrist",
M08041,"Unspecified juvenile rheumatoid arthritis, right hand","Unspecified juvenile rheumatoid arthritis, right hand",
M08042,"Unspecified juvenile rheumatoid arthritis, left hand","Unspecified juvenile rheumatoid arthritis, left hand",
M08049,"Unspecified juvenile rheumatoid arthritis, unspecified hand","Unspecified juvenile rheumatoid arthritis, unspecified hand",
M08051,"Unspecified juvenile rheumatoid arthritis, right hip","Unspecified juvenile rheumatoid arthritis, right hip",
M08052,"Unspecified juvenile rheumatoid arthritis, left hip","Unspecified juvenile rheumatoid arthritis, left hip",
M08059,"Unspecified juvenile rheumatoid arthritis, unspecified hip","Unspecified juvenile rheumatoid arthritis, unspecified hip",
M08061,"Unspecified juvenile rheumatoid arthritis, right knee","Unspecified juvenile rheumatoid arthritis, right knee",
M08062,"Unspecified juvenile rheumatoid arthritis, left knee","Unspecified juvenile rheumatoid arthritis, left knee",
M08069,"Unspecified juvenile rheumatoid arthritis, unspecified knee","Unspecified juvenile rheumatoid arthritis, unspecified knee",
M08071,"Unsp juvenile rheumatoid arthritis, right ankle and foot","Unspecified juvenile rheumatoid arthritis, right ankle and foot",
M08072,"Unsp juvenile rheumatoid arthritis, left ankle and foot","Unspecified juvenile rheumatoid arthritis, left ankle and foot",
M08079,"Unsp juvenile rheumatoid arthritis, unsp ankle and foot","Unspecified juvenile rheumatoid arthritis, unspecified ankle and foot",
M0808,"Unspecified juvenile rheumatoid arthritis, vertebrae","Unspecified juvenile rheumatoid arthritis, vertebrae",
M0809,"Unspecified juvenile rheumatoid arthritis, multiple sites","Unspecified juvenile rheumatoid arthritis, multiple sites",
M080A,"Unspecified juvenile rheumatoid arthritis, oth site","Unspecified juvenile rheumatoid arthritis, other specified site",
M0820,"Juvenile rheumatoid arthritis with systemic onset, unsp site","Juvenile rheumatoid arthritis with systemic onset, unspecified site",
M08211,"Juvenile rheumatoid arthritis w systemic onset, r shoulder","Juvenile rheumatoid arthritis with systemic onset, right shoulder",
M08212,"Juvenile rheumatoid arthritis w systemic onset, l shoulder","Juvenile rheumatoid arthritis with systemic onset, left shoulder",
M08219,"Juvenile rheu arthritis w systemic onset, unsp shoulder","Juvenile rheumatoid arthritis with systemic onset, unspecified shoulder",
M08221,"Juvenile rheumatoid arthritis w systemic onset, right elbow","Juvenile rheumatoid arthritis with systemic onset, right elbow",
M08222,"Juvenile rheumatoid arthritis w systemic onset, left elbow","Juvenile rheumatoid arthritis with systemic onset, left elbow",
M08229,"Juvenile rheumatoid arthritis w systemic onset, unsp elbow","Juvenile rheumatoid arthritis with systemic onset, unspecified elbow",
M08231,"Juvenile rheumatoid arthritis w systemic onset, right wrist","Juvenile rheumatoid arthritis with systemic onset, right wrist",
M08232,"Juvenile rheumatoid arthritis w systemic onset, left wrist","Juvenile rheumatoid arthritis with systemic onset, left wrist",
M08239,"Juvenile rheumatoid arthritis w systemic onset, unsp wrist","Juvenile rheumatoid arthritis with systemic onset, unspecified wrist",
M08241,"Juvenile rheumatoid arthritis w systemic onset, right hand","Juvenile rheumatoid arthritis with systemic onset, right hand",
M08242,"Juvenile rheumatoid arthritis with systemic onset, left hand","Juvenile rheumatoid arthritis with systemic onset, left hand",
M08249,"Juvenile rheumatoid arthritis with systemic onset, unsp hand","Juvenile rheumatoid arthritis with systemic onset, unspecified hand",
M08251,"Juvenile rheumatoid arthritis with systemic onset, right hip","Juvenile rheumatoid arthritis with systemic onset, right hip",
M08252,"Juvenile rheumatoid arthritis with systemic onset, left hip","Juvenile rheumatoid arthritis with systemic onset, left hip",
M08259,"Juvenile rheumatoid arthritis with systemic onset, unsp hip","Juvenile rheumatoid arthritis with systemic onset, unspecified hip",
M08261,"Juvenile rheumatoid arthritis w systemic onset, right knee","Juvenile rheumatoid arthritis with systemic onset, right knee",
M08262,"Juvenile rheumatoid arthritis with systemic onset, left knee","Juvenile rheumatoid arthritis with systemic onset, left knee",
M08269,"Juvenile rheumatoid arthritis with systemic onset, unsp knee","Juvenile rheumatoid arthritis with systemic onset, unspecified knee",
M08271,"Juvenile rheumatoid arthritis w systemic onset, right ank/ft","Juvenile rheumatoid arthritis with systemic onset, right ankle and foot",
M08272,"Juvenile rheumatoid arthritis w systemic onset, left ank/ft","Juvenile rheumatoid arthritis with systemic onset, left ankle and foot",
M08279,"Juvenile rheumatoid arthritis w systemic onset, unsp ank/ft","Juvenile rheumatoid arthritis with systemic onset, unspecified ankle and foot",
M0828,"Juvenile rheumatoid arthritis with systemic onset, vertebrae","Juvenile rheumatoid arthritis with systemic onset, vertebrae",
M0829,"Juvenile rheu arthritis w systemic onset, multiple sites","Juvenile rheumatoid arthritis with systemic onset, multiple sites",
M082A,"Juvenile rheumatoid arthritis with systemic onset, oth site","Juvenile rheumatoid arthritis with systemic onset, other specified site",
M0840,"Pauciarticular juvenile rheumatoid arthritis, unsp site","Pauciarticular juvenile rheumatoid arthritis, unspecified site",
M08411,"Pauciarticular juvenile rheumatoid arthritis, right shoulder","Pauciarticular juvenile rheumatoid arthritis, right shoulder",
M08412,"Pauciarticular juvenile rheumatoid arthritis, left shoulder","Pauciarticular juvenile rheumatoid arthritis, left shoulder",
M08419,"Pauciarticular juvenile rheumatoid arthritis, unsp shoulder","Pauciarticular juvenile rheumatoid arthritis, unspecified shoulder",
M08421,"Pauciarticular juvenile rheumatoid arthritis, right elbow","Pauciarticular juvenile rheumatoid arthritis, right elbow",
M08422,"Pauciarticular juvenile rheumatoid arthritis, left elbow","Pauciarticular juvenile rheumatoid arthritis, left elbow",
M08429,"Pauciarticular juvenile rheumatoid arthritis, unsp elbow","Pauciarticular juvenile rheumatoid arthritis, unspecified elbow",
M08431,"Pauciarticular juvenile rheumatoid arthritis, right wrist","Pauciarticular juvenile rheumatoid arthritis, right wrist",
M08432,"Pauciarticular juvenile rheumatoid arthritis, left wrist","Pauciarticular juvenile rheumatoid arthritis, left wrist",
M08439,"Pauciarticular juvenile rheumatoid arthritis, unsp wrist","Pauciarticular juvenile rheumatoid arthritis, unspecified wrist",
M08441,"Pauciarticular juvenile rheumatoid arthritis, right hand","Pauciarticular juvenile rheumatoid arthritis, right hand",
M08442,"Pauciarticular juvenile rheumatoid arthritis, left hand","Pauciarticular juvenile rheumatoid arthritis, left hand",
M08449,"Pauciarticular juvenile rheumatoid arthritis, unsp hand","Pauciarticular juvenile rheumatoid arthritis, unspecified hand",
M08451,"Pauciarticular juvenile rheumatoid arthritis, right hip","Pauciarticular juvenile rheumatoid arthritis, right hip",
M08452,"Pauciarticular juvenile rheumatoid arthritis, left hip","Pauciarticular juvenile rheumatoid arthritis, left hip",
M08459,"Pauciarticular juvenile rheumatoid arthritis, unsp hip","Pauciarticular juvenile rheumatoid arthritis, unspecified hip",
M08461,"Pauciarticular juvenile rheumatoid arthritis, right knee","Pauciarticular juvenile rheumatoid arthritis, right knee",
M08462,"Pauciarticular juvenile rheumatoid arthritis, left knee","Pauciarticular juvenile rheumatoid arthritis, left knee",
M08469,"Pauciarticular juvenile rheumatoid arthritis, unsp knee","Pauciarticular juvenile rheumatoid arthritis, unspecified knee",
M08471,"Pauciarticular juvenile rheumatoid arthritis, right ank/ft","Pauciarticular juvenile rheumatoid arthritis, right ankle and foot",
M08472,"Pauciarticular juvenile rheumatoid arthritis, left ank/ft","Pauciarticular juvenile rheumatoid arthritis, left ankle and foot",
M08479,"Pauciarticular juvenile rheumatoid arthritis, unsp ank/ft","Pauciarticular juvenile rheumatoid arthritis, unspecified ankle and foot",
M0848,"Pauciarticular juvenile rheumatoid arthritis, vertebrae","Pauciarticular juvenile rheumatoid arthritis, vertebrae",
M084A,"Pauciarticular juvenile rheumatoid arthritis, oth site","Pauciarticular juvenile rheumatoid arthritis, other specified site",
M1000,"Idiopathic gout, unspecified site","Idiopathic gout, unspecified site",
M10011,"Idiopathic gout, right shoulder","Idiopathic gout, right shoulder",
M10012,"Idiopathic gout, left shoulder","Idiopathic gout, left shoulder",
M10019,"Idiopathic gout, unspecified shoulder","Idiopathic gout, unspecified shoulder",
M10021,"Idiopathic gout, right elbow","Idiopathic gout, right elbow",
M10022,"Idiopathic gout, left elbow","Idiopathic gout, left elbow",
M10029,"Idiopathic gout, unspecified elbow","Idiopathic gout, unspecified elbow",
M10031,"Idiopathic gout, right wrist","Idiopathic gout, right wrist",
M10032,"Idiopathic gout, left wrist","Idiopathic gout, left wrist",
M10039,"Idiopathic gout, unspecified wrist","Idiopathic gout, unspecified wrist",
M10041,"Idiopathic gout, right hand","Idiopathic gout, right hand",
M10042,"Idiopathic gout, left hand","Idiopathic gout, left hand",
M10049,"Idiopathic gout, unspecified hand","Idiopathic gout, unspecified hand",
M10051,"Idiopathic gout, right hip","Idiopathic gout, right hip",
M10052,"Idiopathic gout, left hip","Idiopathic gout, left hip",
M10059,"Idiopathic gout, unspecified hip","Idiopathic gout, unspecified hip",
M10061,"Idiopathic gout, right knee","Idiopathic gout, right knee",
M10062,"Idiopathic gout, left knee","Idiopathic gout, left knee",
M10069,"Idiopathic gout, unspecified knee","Idiopathic gout, unspecified knee",
M10071,"Idiopathic gout, right ankle and foot","Idiopathic gout, right ankle and foot",
M10072,"Idiopathic gout, left ankle and foot","Idiopathic gout, left ankle and foot",
M10079,"Idiopathic gout, unspecified ankle and foot","Idiopathic gout, unspecified ankle and foot",
M1008,"Idiopathic gout, vertebrae","Idiopathic gout, vertebrae",
M1009,"Idiopathic gout, multiple sites","Idiopathic gout, multiple sites",
M1010,"Lead-induced gout, unspecified site","Lead-induced gout, unspecified site",
M10111,"Lead-induced gout, right shoulder","Lead-induced gout, right shoulder",
M10112,"Lead-induced gout, left shoulder","Lead-induced gout, left shoulder",
M10119,"Lead-induced gout, unspecified shoulder","Lead-induced gout, unspecified shoulder",
M10121,"Lead-induced gout, right elbow","Lead-induced gout, right elbow",
M10122,"Lead-induced gout, left elbow","Lead-induced gout, left elbow",
M10129,"Lead-induced gout, unspecified elbow","Lead-induced gout, unspecified elbow",
M10131,"Lead-induced gout, right wrist","Lead-induced gout, right wrist",
M10132,"Lead-induced gout, left wrist","Lead-induced gout, left wrist",
M10139,"Lead-induced gout, unspecified wrist","Lead-induced gout, unspecified wrist",
M10141,"Lead-induced gout, right hand","Lead-induced gout, right hand",
M10142,"Lead-induced gout, left hand","Lead-induced gout, left hand",
M10149,"Lead-induced gout, unspecified hand","Lead-induced gout, unspecified hand",
M10151,"Lead-induced gout, right hip","Lead-induced gout, right hip",
M10152,"Lead-induced gout, left hip","Lead-induced gout, left hip",
M10159,"Lead-induced gout, unspecified hip","Lead-induced gout, unspecified hip",
M10161,"Lead-induced gout, right knee","Lead-induced gout, right knee",
M10162,"Lead-induced gout, left knee","Lead-induced gout, left knee",
M10169,"Lead-induced gout, unspecified knee","Lead-induced gout, unspecified knee",
M10171,"Lead-induced gout, right ankle and foot","Lead-induced gout, right ankle and foot",
M10172,"Lead-induced gout, left ankle and foot","Lead-induced gout, left ankle and foot",
M10179,"Lead-induced gout, unspecified ankle and foot","Lead-induced gout, unspecified ankle and foot",
M1018,"Lead-induced gout, vertebrae","Lead-induced gout, vertebrae",
M1019,"Lead-induced gout, multiple sites","Lead-induced gout, multiple sites",
M1020,"Drug-induced gout, unspecified site","Drug-induced gout, unspecified site",
M10211,"Drug-induced gout, right shoulder","Drug-induced gout, right shoulder",
M10212,"Drug-induced gout, left shoulder","Drug-induced gout, left shoulder",
M10219,"Drug-induced gout, unspecified shoulder","Drug-induced gout, unspecified shoulder",
M10221,"Drug-induced gout, right elbow","Drug-induced gout, right elbow",
M10222,"Drug-induced gout, left elbow","Drug-induced gout, left elbow",
M10229,"Drug-induced gout, unspecified elbow","Drug-induced gout, unspecified elbow",
M10231,"Drug-induced gout, right wrist","Drug-induced gout, right wrist",
M10232,"Drug-induced gout, left wrist","Drug-induced gout, left wrist",
M10239,"Drug-induced gout, unspecified wrist","Drug-induced gout, unspecified wrist",
M10241,"Drug-induced gout, right hand","Drug-induced gout, right hand",
M10242,"Drug-induced gout, left hand","Drug-induced gout, left hand",
